X, XY, supX, supXY, conf 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.40131578947368424,0.9682539682539683 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3815789473684211,0.9206349206349207 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.39473684210526316,0.9523809523809523 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3881578947368421,0.9365079365079364 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,S_caloriesD,_,_,_,_,_,_,_,_,_,_,_,_][_,_,E_caloriesD,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.34210526315789475,0.8253968253968254 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,S_distanceD,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,I_distanceD,_,_,_,_,_,_,_,_,_,_,_][_,_,_,E_distanceD,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3815789473684211,0.9206349206349207 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,S_distanceD,_,_,_,_,_,_,_,_,_,_,_][_,_,_,E_distanceD,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3881578947368421,0.9365079365079364 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,S_heartrateA,_,_,_,_,_,_,_,_][_,_,_,_,_,_,E_heartrateA,_,_,_,_,_,_,_,_],0.4144736842105263,0.40131578947368424,0.9682539682539683 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,S_rem,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_rem,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3684210526315789,0.8888888888888888 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,S_rem,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,E_rem,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.39473684210526316,0.9523809523809523 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3684210526315789,0.8888888888888888 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.39473684210526316,0.9523809523809523 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.4144736842105263,0.3815789473684211,0.9206349206349207 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.40131578947368424,0.9682539682539683 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.4144736842105263,1.0 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_],0.4144736842105263,0.39473684210526316,0.9523809523809523 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,_,S_stepsA,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,I_stepsA,_,_][_,_,_,_,_,_,_,_,_,_,_,_,E_stepsA,_,_],0.4144736842105263,0.3881578947368421,0.9365079365079364 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,S_stepsA,_,_][_,_,_,_,_,_,_,_,_,_,_,_,E_stepsA,_,_],0.4144736842105263,0.3881578947368421,0.9365079365079364 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,S_deep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_deep,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.34210526315789475,0.8253968253968254 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,S_deep,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,E_deep,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.34210526315789475,0.8253968253968254 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_deep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_deep,_,_,_],0.4144736842105263,0.3618421052631579,0.873015873015873 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3815789473684211,0.9206349206349207 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.375,0.9047619047619048 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,S_distanceD,_,_,_,_,_,_,_,_,_,_,_][_,_,_,E_distanceD,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3355263157894737,0.8095238095238094 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,S_rem,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,E_rem,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3618421052631579,0.873015873015873 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3684210526315789,0.8888888888888888 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.4144736842105263,0.35526315789473684,0.8571428571428571 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][I_caloriesA,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.40131578947368424,0.9682539682539683 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_],0.4144736842105263,0.35526315789473684,0.8571428571428571 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_deep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_deep,_,_,_],0.4144736842105263,0.3355263157894737,0.8095238095238094 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.375,0.9047619047619048 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_rem,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_rem,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.34868421052631576,0.8412698412698412 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.34868421052631576,0.8412698412698412 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.4144736842105263,0.3355263157894737,0.8095238095238094 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,I_heartrate-B,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,I_heartrate-B,_,_,_,_,_,E_light,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.34210526315789475,0.8253968253968254 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3815789473684211,0.9206349206349207 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_],0.4144736842105263,0.3355263157894737,0.8095238095238094 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3684210526315789,0.8888888888888888 
[S_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_],[S_caloriesA,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_][I_caloriesA,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_][E_caloriesA,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,S_distanceD,_,_,_,_,_,_,_,_,_,_,_][_,_,_,E_distanceD,_,_,_,_,_,_,_,_,_,_,_],0.4144736842105263,0.3684210526315789,0.8888888888888888 
