X, XY, supX, supXY, conf 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_restless,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_restless,_,_,_],[_,_,_,_,_,_,_,_,S_heartrateB,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,E_heartrateB,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_restless,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_restless,_,_,_],0.07894736842105263,0.06578947368421052,0.8333333333333334 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_restless,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_restless,_,_,_],[_,_,_,_,_,_,_,_,_,S_heartrateC,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,E_heartrateC,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_restless,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_restless,_,_,_],0.07894736842105263,0.06578947368421052,0.8333333333333334 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_restless,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_restless,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.07894736842105263,0.8571428571428571 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.07894736842105263,0.8571428571428571 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,_,S_stepsA,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,_,E_stepsA,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.09210526315789473,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,S_caloriesD,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,E_caloriesD,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.09210526315789473,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,S_caloriesC,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,E_caloriesC,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.09210526315789473,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,_,S_distanceC,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,E_distanceC,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.09210526315789473,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,_,_,S_distanceD,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,E_distanceD,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.09210526315789473,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.09210526315789473,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,_,_,_,_,_,S_heartrateA,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,E_heartrateA,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.09210526315789473,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],[_,_,_,_,_,_,_,_,S_heartrateB,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,E_heartrateB,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_asleep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_asleep,_,_,_],0.09210526315789473,0.07894736842105263,0.8571428571428571 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.20394736842105263,0.9393939393939393 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.20394736842105263,0.9393939393939393 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_deep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_deep,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.19078947368421054,0.8787878787878788 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_rem,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_rem,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.20394736842105263,0.9393939393939393 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,_,S_stepsA,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,_,E_stepsA,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.21052631578947367,0.9696969696969696 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,S_caloriesD,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,E_caloriesD,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.21052631578947367,0.9696969696969696 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,S_caloriesC,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,E_caloriesC,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.21052631578947367,0.9696969696969696 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,S_distanceC,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,E_distanceC,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.21052631578947367,0.9696969696969696 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,S_distanceD,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,E_distanceD,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.21052631578947367,0.9696969696969696 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.21052631578947367,0.9696969696969696 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,S_heartrateA,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,E_heartrateA,_,_,_,_,_,_,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.21052631578947367,0.9696969696969696 
[_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],[_,_,_,_,_,_,_,_,S_heartrateB,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,E_heartrateB,_,_,_,_,_,_,_,_][_,_,_,_,_,S_walk,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,E_walk,_,_,_,_,_,_,_,_,_,_,_],0.21710526315789475,0.20394736842105263,0.9393939393939393 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.881578947368421,0.9305555555555556 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.881578947368421,0.9305555555555556 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.8552631578947368,0.9027777777777778 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_],0.9473684210526315,0.9342105263157895,0.9861111111111112 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_],0.9473684210526315,0.9342105263157895,0.9861111111111112 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_deep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_deep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.7960526315789473,0.8402777777777778 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_deep,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_deep,_,_,_],0.9473684210526315,0.875,0.9236111111111112 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_rem,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_rem,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.8289473684210527,0.8750000000000001 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_rem,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_rem,_,_,_],0.9473684210526315,0.9078947368421053,0.9583333333333335 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,_,S_stepsA,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,_,E_stepsA,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.9473684210526315,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,S_caloriesD,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,E_caloriesD,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.9407894736842105,0.9930555555555556 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,S_caloriesC,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,E_caloriesC,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.9407894736842105,0.9930555555555556 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,S_distanceC,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,E_distanceC,_,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.9473684210526315,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,S_distanceD,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,E_distanceD,_,_,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.9407894736842105,0.9930555555555556 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,S_heartrate-B,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,E_heartrate-B,_,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.9473684210526315,1.0 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,S_heartrateA,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,E_heartrateA,_,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.9407894736842105,0.9930555555555556 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],[_,_,_,_,_,_,_,_,S_heartrateB,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,E_heartrateB,_,_,_,_,_,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.9013157894736842,0.951388888888889 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.881578947368421,0.9305555555555556 
[_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_light,_,_,_],[_,_,_,_,_,_,_,_,_,_,_,_,_,S_light,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,S_wake,_,_,_][_,_,_,_,_,_,_,_,_,_,_,_,_,E_wake,_,_,_],0.9473684210526315,0.8552631578947368,0.9027777777777778 
